Date,AAPL,HPQ,INTC,MSFT
2006-12-26,81.51,40.93,20.15,29.99
2006-12-27,81.52,41.6,20.4,30.02
2006-12-28,80.87,41.36,20.42,29.98
2006-12-29,84.84,41.19,20.25,29.86
2007-01-03,83.8,41.62,20.35,29.86
2007-01-04,85.66,41.68,21.17,29.81
2007-01-05,85.05,42.2,21.1,29.64
2007-01-08,85.47,41.97,21.01,29.93
2007-01-09,92.57,42.2,21.03,29.96
2007-01-10,97.0,42.2,21.52,29.66
2007-01-11,95.8,42.64,21.92,30.7
2007-01-12,94.62,43.53,22.13,31.21
2007-01-16,97.1,43.2,22.3,31.16
2007-01-17,94.95,42.49,21.04,31.1
2007-01-18,89.07,42.34,20.65,31.0
2007-01-19,88.5,42.0,20.82,31.11
2007-01-22,86.79,42.02,20.79,30.72
2007-01-23,85.7,42.31,20.55,30.74
2007-01-24,86.7,42.39,20.84,31.09
2007-01-25,86.25,41.71,20.6,30.45
2007-01-26,85.38,41.69,20.53,30.6
2007-01-29,85.94,42.42,20.89,30.53
2007-01-30,85.55,43.11,20.93,30.48
2007-01-31,85.73,43.28,20.96,30.86
2007-02-01,84.74,42.36,21.11,30.56
2007-02-02,84.75,42.07,21.23,30.19
2007-02-05,83.94,42.81,21.28,29.61
2007-02-06,84.15,42.01,21.31,29.51
2007-02-07,86.15,42.3,21.51,29.37
2007-02-08,86.18,42.47,21.36,29.26
2007-02-09,83.27,42.23,21.03,28.98
2007-02-12,84.88,42.1,20.8,28.94
2007-02-13,84.7,42.59,20.87,29.01
2007-02-14,85.3,42.83,21.14,29.4
2007-02-15,85.21,42.68,21.31,29.46
2007-02-16,84.83,42.77,21.23,28.74
2007-02-20,85.9,43.13,21.18,28.83
2007-02-21,89.2,41.1,20.88,29.35
2007-02-22,89.51,40.78,20.97,29.39
2007-02-23,89.07,40.82,20.76,28.9
2007-02-26,88.65,40.29,20.85,29.07
2007-02-27,83.93,38.92,20.03,27.87
2007-02-28,84.61,39.35,19.86,28.17
2007-03-01,87.06,38.93,19.59,28.09
2007-03-02,85.41,38.67,19.22,27.76
2007-03-05,86.3199,38.75,19.1099,27.5499
2007-03-06,88.19,39.43,19.4,27.83
2007-03-07,87.72,40.17,19.12,27.61
2007-03-08,88.0,40.27,19.23,27.32
2007-03-09,87.97,40.03,19.1,27.28
2007-03-12,89.87,40.37,19.48,27.44
2007-03-13,88.4,39.55,19.12,26.72
2007-03-14,90.0,39.79,19.23,27.4
2007-03-15,89.57,39.7,19.14,27.28
2007-03-16,89.59,39.91,19.15,27.33
2007-03-19,91.13,40.21,19.11,27.83
2007-03-20,91.48,39.61,18.99,27.84
2007-03-21,93.87,40.19,19.34,28.52
2007-03-22,93.96,40.45,19.16,28.27
2007-03-23,93.52,40.43,19.27,28.02
2007-03-26,95.85,40.44,19.29,28.22
2007-03-27,95.46,40.23,19.06,27.72
2007-03-28,93.24,39.79,18.86,27.64
2007-03-29,93.75,40.0,19.09,27.75
2007-03-30,92.91,40.14,19.13,27.87
2007-04-02,93.65,40.31,19.13,27.74
2007-04-03,94.5,40.89,19.31,27.87
2007-04-04,94.27,41.1,19.38,28.5
2007-04-05,94.68,41.8,19.58,28.55
2007-04-09,93.65,41.34,20.1,28.57
2007-04-10,94.25,40.72,20.68,28.4
2007-04-11,92.59,40.73,20.47,28.11
2007-04-12,92.19,41.12,20.5,28.54
2007-04-13,90.24,41.18,20.46,28.61
2007-04-16,91.43,41.19,20.69,28.73
2007-04-17,90.35,41.21,20.98,28.85
2007-04-18,90.4,40.98,21.35,28.6
2007-04-19,90.27,41.15,21.81,28.69
2007-04-20,90.97,41.37,22.16,29.02
2007-04-23,93.51,41.41,21.91,28.78
2007-04-24,93.24,41.65,21.94,28.79
2007-04-25,95.348,41.87,22.258,28.99
2007-04-26,98.84,42.04,22.09,29.1
2007-04-27,99.92,42.29,21.87,30.12
2007-04-30,99.8,42.14,21.5,29.94
2007-05-01,99.47,42.92,21.64,30.1925
2007-05-02,100.39,42.93,21.93,30.61
2007-05-03,100.4,42.83,21.74,30.97
2007-05-04,100.81,43.79,21.9,30.56
2007-05-07,103.92,43.8,21.96,30.71
2007-05-08,105.06,45.01,22.15,30.75
2007-05-09,106.88,44.93,22.47,30.7799
2007-05-10,107.34,44.67,22.21,30.58
2007-05-11,108.74,45.24,22.28,30.89
2007-05-14,109.36,45.02,22.12,30.97
2007-05-15,107.52,44.75,22.01,30.9
2007-05-16,107.34,45.21,22.18,31.07
2007-05-17,109.44,44.87,22.23,30.98
2007-05-18,110.02,44.58,22.7,30.83
2007-05-21,111.98,45.22,22.63,31.05
2007-05-22,113.54,45.58,22.99,30.69
2007-05-23,112.89,45.63,22.67,30.58
2007-05-24,110.69,45.4,21.97,30.17
2007-05-25,113.62,45.62,22.16,30.48
2007-05-29,114.35,45.56,22.3,30.79
2007-05-30,118.77,45.67,22.08,31.11
2007-05-31,121.191,45.71,22.1799,30.6901
2007-06-01,118.4,45.81,22.36,30.59
2007-06-04,121.33,45.98,22.16,30.715
2007-06-05,122.67,45.92,21.96,30.58
2007-06-06,123.64,46.03,21.49,30.29
2007-06-07,124.069,45.41,21.31,29.62
2007-06-08,124.49,45.78,21.83,30.05
2007-06-11,120.19,45.89,21.93,30.02
2007-06-12,120.38,45.06,22.2,29.85
2007-06-13,117.5,45.5,22.672,30.39
2007-06-14,118.75,45.67,23.23,30.52
2007-06-15,120.5,45.71,24.24,30.49
2007-06-18,125.09,45.89,24.17,30.51
2007-06-19,123.66,45.9,24.1,30.46
2007-06-20,121.55,45.04,23.94,30.01
2007-06-21,123.9,45.5,24.29,30.22
2007-06-22,123.0,45.18,23.7,29.49
2007-06-25,122.34,44.94,23.48,29.49
2007-06-26,119.65,44.64,23.38,29.52
2007-06-27,121.89,45.19,23.79,29.87
2007-06-28,120.56,44.61,23.92,29.83
2007-06-29,122.04,44.62,23.7399,29.47
2007-07-02,121.26,45.19,24.27,29.74
2007-07-03,127.17,45.58,24.59,30.02
2007-07-05,132.75,45.9,24.6,29.99
2007-07-06,132.3,45.98,24.68,29.97
2007-07-09,130.3301,45.36,24.9599,29.87
2007-07-10,132.35,44.94,24.97,29.33
2007-07-11,132.39,45.65,24.57,29.49
2007-07-12,134.0699,47.35,26.0,30.07
2007-07-13,137.73,47.25,25.97,29.82
2007-07-16,138.1,47.44,25.95,30.03
2007-07-17,138.9099,47.51,26.3299,30.7799
2007-07-18,138.12,47.14,25.06,30.92
2007-07-19,140.0,48.4,25.26,31.51
2007-07-20,143.75,48.54,24.55,31.16
2007-07-23,143.7,48.43,24.72,31.19
2007-07-24,134.8899,47.61,24.529,30.8
2007-07-25,137.26,47.54,24.5,30.71
2007-07-26,146.0,47.1,24.0,29.98
2007-07-27,143.85,46.46,23.54,29.3901
2007-07-30,141.43,46.14,23.85,29.4
2007-07-31,131.76,46.03,23.62,28.99
2007-08-01,135.0,46.73,23.8,29.3
2007-08-02,136.49,48.23,24.3,29.52
2007-08-03,131.8499,47.41,23.9101,28.9601
2007-08-06,135.25,48.46,24.13,29.54
2007-08-07,135.0301,48.48,24.1299,29.55
2007-08-08,134.01,49.4,24.68,30.0
2007-08-09,126.39,47.02,23.92,29.3
2007-08-10,125.0,47.21,23.98,28.71
2007-08-13,127.79,48.43,24.02,28.63
2007-08-14,124.03,47.28,23.8,28.27
2007-08-15,119.9,46.15,23.22,28.1
2007-08-16,117.05,46.05,23.1,27.81
2007-08-17,122.06,47.15,23.7,28.25
2007-08-20,122.22,46.58,24.11,28.26
2007-08-21,127.57,46.01,23.89,28.07
2007-08-22,132.51,46.42,24.15,28.22
2007-08-23,131.07,47.65,24.23,28.3
2007-08-24,135.3,48.1,24.79,28.81
2007-08-27,132.25,47.79,24.45,28.49
2007-08-28,126.82,46.88,23.96,27.93
2007-08-29,134.08,48.42,25.09,28.59
2007-08-30,136.25,48.44,25.28,28.45
2007-08-31,138.48,49.35,25.75,28.73
2007-09-04,144.16,50.14,26.18,28.81
2007-09-05,136.76,50.1,25.99,28.48
2007-09-06,135.01,50.19,26.15,28.91
2007-09-07,131.77,48.85,25.47,28.44
2007-09-10,136.71,49.0,25.35,28.48
2007-09-11,135.49,49.87,25.66,28.93
2007-09-12,136.85,48.76,25.46,28.93
2007-09-13,137.2,48.77,25.35,29.16
2007-09-14,138.81,48.38,24.93,29.04
2007-09-17,138.41,49.14,24.85,28.725
2007-09-18,140.92,50.17,25.41,28.93
2007-09-19,140.7699,49.78,25.68,28.67
2007-09-20,140.31,50.1,25.81,28.4201
2007-09-21,144.15,50.53,25.87,28.6499
2007-09-24,148.28,50.24,25.98,29.08
2007-09-25,153.18,50.98,25.8901,29.5599
2007-09-26,152.77,50.62,25.91,29.5
2007-09-27,154.5,50.27,25.76,29.49
2007-09-28,153.47,49.79,25.86,29.46
2007-10-01,156.339,50.98,26.371,29.7701
2007-10-02,158.45,51.04,26.38,29.7
2007-10-03,157.9201,50.36,25.81,29.4525
2007-10-04,156.24,50.47,25.6,29.71
2007-10-05,161.4499,50.9,25.54,29.84
2007-10-08,167.91,52.03,25.66,29.84
2007-10-09,167.86,52.46,25.8399,30.0999
2007-10-10,166.79,52.25,25.88,30.23
2007-10-11,162.23,51.61,25.43,29.91
2007-10-12,167.2537,51.55,25.55,30.17
2007-10-15,166.98,51.24,25.75,30.04
2007-10-16,169.58,51.51,25.48,30.32
2007-10-17,172.75,52.54,26.72,31.08
2007-10-18,173.5,52.87,26.97,31.16
2007-10-19,170.42,51.4,26.3,30.17
2007-10-22,174.36,51.29,26.64,30.51
2007-10-23,186.16,51.86,26.8,30.9
2007-10-24,185.93,51.6,26.01,31.25
2007-10-25,182.78,51.39,25.89,31.99
2007-10-26,184.7,52.47,25.94,35.03
2007-10-29,185.09,51.77,26.26,34.57
2007-10-30,187.0,51.59,26.27,35.57
2007-10-31,189.95,51.68,26.9,36.81
2007-11-01,187.44,51.5,26.5,37.06
2007-11-02,187.87,52.4,26.8,37.06
2007-11-05,186.18,52.54,26.84,36.73
2007-11-06,191.79,53.41,27.49,36.41
2007-11-07,186.2999,51.84,26.9,35.52
2007-11-08,175.4663,49.94,25.933,34.74
2007-11-09,165.37,48.39,25.15,33.73
2007-11-12,153.76,47.54,25.29,33.38
2007-11-13,169.96,49.5,26.14,34.46
2007-11-14,166.11,49.07,25.85,33.93
2007-11-15,164.3,48.9,25.53,33.76
2007-11-16,166.39,50.75,25.51,34.09
2007-11-19,163.95,49.44,25.17,33.96
2007-11-20,168.85,49.56,25.52,34.58
2007-11-21,168.46,48.88,24.63,34.23
2007-11-23,171.54,49.17,25.07,34.11
2007-11-26,172.5419,48.16,24.3701,32.97
2007-11-27,174.81,48.71,25.11,33.06
2007-11-28,180.22,50.73,26.19,33.7
2007-11-29,184.29,51.05,26.34,33.59
2007-11-30,182.22,51.16,26.08,33.6
2007-12-03,178.86,50.44,26.25,32.92
2007-12-04,179.81,50.71,26.31,32.77
2007-12-05,185.5,51.66,27.22,34.15
2007-12-06,189.9528,52.21,27.98,34.55
2007-12-07,194.3,51.84,27.73,34.53
2007-12-10,194.21,51.97,27.78,34.76
2007-12-11,188.5404,50.78,26.93,34.1
2007-12-12,190.86,51.53,27.28,34.47
2007-12-13,191.83,52.37,27.16,35.22
2007-12-14,190.39,52.14,26.29,35.31
2007-12-17,184.4,50.93,25.72,34.39
2007-12-18,182.98,51.02,25.91,34.74
2007-12-19,183.12,51.15,26.19,34.79
2007-12-20,187.21,51.16,26.41,35.52
2007-12-21,193.91,52.03,26.96,36.06
2007-12-24,198.8,52.32,27.31,36.58
2007-12-26,198.95,52.77,27.45,36.61
2007-12-27,198.57,51.61,26.83,35.97
2007-12-28,199.83,51.36,26.76,36.12
2007-12-31,198.08,50.48,26.66,35.6
2008-01-02,194.84,49.65,25.35,35.22
2008-01-03,194.93,49.65,24.67,35.37
2008-01-04,180.05,46.87,22.67,34.38
2008-01-07,177.64,45.35,22.88,34.61
2008-01-08,171.25,43.19,22.26,33.45
2008-01-09,179.4,44.44,22.75,34.44
2008-01-10,178.02,45.34,22.54,34.33
2008-01-11,172.69,45.0,21.99,33.91
2008-01-14,178.78,46.13,23.08,34.39
2008-01-15,169.04,45.05,22.69,34.0
2008-01-16,159.64,44.34,19.88,33.23
2008-01-17,160.89,43.0,19.33,33.11
2008-01-18,161.36,43.75,19.0,33.01
2008-01-22,155.64,42.72,18.63,31.99
2008-01-23,139.072,43.19,19.98,31.93
2008-01-24,135.6,44.89,20.69,33.25
2008-01-25,130.01,43.74,20.0,32.94
2008-01-28,130.01,43.8,20.29,32.72
2008-01-29,131.54,43.38,20.5,32.6
2008-01-30,132.18,43.54,20.69,32.2
2008-01-31,135.36,43.72,21.1,32.6
2008-02-01,133.75,44.42,21.7699,30.4498
2008-02-04,131.65,44.06,21.2,30.19
2008-02-05,129.36,42.98,20.1215,29.07
2008-02-06,122.0,42.16,19.9199,28.52
2008-02-07,121.24,40.5,20.05,28.12
2008-02-08,125.48,41.88,20.27,28.56
2008-02-11,129.45,42.63,20.68,28.21
2008-02-12,124.86,42.88,20.9,28.34
2008-02-13,129.4,44.05,21.21,28.96
2008-02-14,127.46,43.26,20.46,28.5
2008-02-15,124.63,43.87,20.11,28.42
2008-02-19,122.18,43.95,20.16,28.17
2008-02-20,123.82,47.44,20.38,28.22
2008-02-21,121.54,46.83,20.3,28.1
2008-02-22,119.46,47.4,19.82,27.68
2008-02-25,119.74,48.13,19.94,27.84
2008-02-26,119.15,49.2,20.69,28.38
2008-02-27,122.96,48.94,20.77,28.26
2008-02-28,129.91,48.55,20.49,27.93
2008-02-29,125.02,47.77,19.9699,27.1999
2008-03-03,121.73,47.6,20.01,26.99
2008-03-04,124.62,48.45,20.0,27.59
2008-03-05,124.4899,48.31,20.1999,28.1199
2008-03-06,120.93,47.78,19.87,27.57
2008-03-07,122.25,47.31,20.07,27.87
2008-03-10,119.69,46.71,20.12,28.05
2008-03-11,127.3501,47.92,21.2001,29.28
2008-03-12,126.03,47.27,21.12,28.63
2008-03-13,127.94,47.02,21.28,28.62
2008-03-14,126.61,45.92,20.66,27.96
2008-03-17,126.73,46.42,20.85,28.3
2008-03-18,132.82,47.93,21.75,29.42
2008-03-19,129.67,46.59,21.0899,28.62
2008-03-20,133.27,46.5,21.75,29.18
2008-03-24,139.53,47.93,22.13,29.17
2008-03-25,140.98,48.26,22.27,29.14
2008-03-26,145.06,47.34,21.86,28.56
2008-03-27,140.25,46.64,21.09,28.05
2008-03-28,143.01,46.09,20.79,27.91
2008-03-31,143.5,45.66,21.18,28.38
2008-04-01,149.5301,47.59,21.97,29.4999
2008-04-02,147.49,47.23,21.85,29.16
2008-04-03,151.61,46.96,21.93,29.0
2008-04-04,153.08,46.4,21.87,29.16
2008-04-07,155.89,45.92,21.75,29.16
2008-04-08,152.84,46.07,21.08,28.75
2008-04-09,151.44,46.09,21.42,28.89
2008-04-10,154.55,46.57,22.08,29.11
2008-04-11,147.14,45.47,21.24,28.28
2008-04-14,147.78,45.82,20.69,28.06
2008-04-15,148.38,45.82,20.91,28.25
2008-04-16,153.7,47.1,22.13,28.95
2008-04-17,154.49,47.31,22.11,29.22
2008-04-18,161.04,48.18,22.55,30.0
2008-04-21,168.16,48.45,22.46,30.42
2008-04-22,160.2,48.17,21.99,30.25
2008-04-23,162.89,48.02,22.56,31.45
2008-04-24,168.94,48.35,22.69,31.8
2008-04-25,169.73,47.45,22.56,29.83
2008-04-28,172.24,47.59,22.71,28.99
2008-04-29,175.05,47.84,22.62,28.64
2008-04-30,173.95,46.35,22.26,28.52
2008-05-01,180.0,48.03,23.29,29.4
2008-05-02,180.94,48.36,23.58,29.24
2008-05-05,184.73,48.28,23.25,29.08
2008-05-06,186.66,48.64,23.58,29.7
2008-05-07,182.59,48.65,23.17,29.21
2008-05-08,185.06,49.06,23.4,29.27
2008-05-09,183.45,49.13,23.37,29.39
2008-05-12,188.16,46.83,23.64,29.99
2008-05-13,189.96,44.27,23.76,29.78
2008-05-14,186.26,45.64,23.84,29.93
2008-05-15,189.73,46.73,24.97,30.4501
2008-05-16,187.6201,47.29,25.0,29.99
2008-05-19,183.6,46.71,24.88,29.46
2008-05-20,185.9,46.46,24.09,28.76
2008-05-21,178.19,44.8,23.66,28.25
2008-05-22,177.05,44.9,23.88,28.47
2008-05-23,181.17,44.96,23.41,28.05
2008-05-27,186.43,45.7,23.6,28.44
2008-05-28,187.01,46.52,23.47,28.18
2008-05-29,186.69,46.91,23.14,28.31
2008-05-30,188.75,47.06,23.18,28.32
2008-06-02,186.1,46.25,23.2,27.8
2008-06-03,185.37,46.24,22.94,27.31
2008-06-04,185.19,46.81,23.48,27.54
2008-06-05,189.43,48.51,23.87,28.3
2008-06-06,185.64,47.63,22.902,27.49
2008-06-09,181.61,47.63,22.76,27.71
2008-06-10,185.64,47.57,22.68,27.89
2008-06-11,180.81,46.48,21.81,27.12
2008-06-12,173.26,46.97,22.05,28.24
2008-06-13,172.37,47.45,22.66,29.07
2008-06-16,176.84,47.58,22.86,28.93
2008-06-17,181.43,47.34,22.58,28.8
2008-06-18,178.75,46.59,22.28,28.46
2008-06-19,180.9,46.59,22.85,28.93
2008-06-20,175.27,45.64,22.37,28.23
2008-06-23,173.16,45.51,22.36,27.97
2008-06-24,173.25,45.04,22.41,27.73
2008-06-25,177.39,45.6,22.65,28.35
2008-06-26,168.26,44.67,21.59,27.75
2008-06-27,170.09,44.58,21.49,27.63
2008-06-30,167.44,44.21,21.48,27.51
2008-07-01,174.68,44.0,21.57,26.87
2008-07-02,168.18,43.61,20.93,25.88
2008-07-03,170.12,43.44,20.66,25.98
2008-07-07,175.16,44.0,20.71,26.03
2008-07-08,179.55,43.45,20.92,25.85
2008-07-09,174.25,42.21,19.81,25.23
2008-07-10,176.63,41.45,20.62,25.45
2008-07-11,172.58,41.59,20.64,25.25
2008-07-14,173.88,41.79,20.47,25.15
2008-07-15,169.64,41.65,20.71,26.15
2008-07-16,172.81,42.34,20.91,27.26
2008-07-17,171.81,43.23,21.99,27.52
2008-07-18,165.15,43.42,22.09,25.86
2008-07-21,166.29,43.35,22.09,25.64
2008-07-22,162.02,43.53,22.09,25.8
2008-07-23,166.26,44.28,22.3,26.43
2008-07-24,159.03,43.38,21.67,25.44
2008-07-25,162.12,43.71,22.01,26.16
2008-07-28,154.4,43.0,21.67,25.5
2008-07-29,157.08,44.13,22.23,26.11
2008-07-30,159.88,45.06,22.23,26.23
2008-07-31,158.95,44.8,22.19,25.72
2008-08-01,156.66,43.96,22.35,25.44
2008-08-04,153.23,43.94,22.52,25.28
2008-08-05,160.64,45.0,23.02,26.21
2008-08-06,164.19,45.15,22.8,27.02
2008-08-07,163.57,45.51,23.67,27.39
2008-08-08,169.55,45.82,24.23,28.13
2008-08-11,173.56,45.73,24.38,27.9
2008-08-12,176.73,45.68,24.52,28.12
2008-08-13,179.3,45.61,24.12,27.91
2008-08-14,179.32,45.5,24.36,27.91
2008-08-15,175.74,45.59,24.26,27.81
2008-08-18,175.39,44.6,24.01,27.69
2008-08-19,173.53,43.69,23.59,27.32
2008-08-20,175.84,46.16,23.39,27.29
2008-08-21,174.29,46.45,23.05,27.18
2008-08-22,176.79,47.06,23.49,27.84
2008-08-25,172.55,46.81,22.97,27.66
2008-08-26,173.64,46.86,23.15,27.27
2008-08-27,174.67,46.8,23.41,27.56
2008-08-28,173.74,47.33,23.59,27.94
2008-08-29,169.53,46.92,22.87,27.29
2008-09-02,166.19,46.0,22.58,27.1
2008-09-03,166.96,45.09,21.54,26.9
2008-09-04,161.22,44.46,20.52,26.35
2008-09-05,160.18,44.96,20.61,25.65
2008-09-08,157.92,45.74,20.97,26.12
2008-09-09,151.68,46.01,20.33,26.1
2008-09-10,151.61,46.76,20.16,26.44
2008-09-11,152.65,47.19,20.19,27.34
2008-09-12,148.94,46.97,20.16,27.62
2008-09-15,140.36,45.33,19.36,26.82
2008-09-16,139.88,48.41,19.48,25.99
2008-09-17,127.83,45.75,18.55,24.57
2008-09-18,134.09,47.14,19.26,25.26
2008-09-19,140.91,48.26,19.23,25.16
2008-09-22,131.05,47.16,18.5,25.4
2008-09-23,126.84,46.88,18.63,25.44
2008-09-24,128.71,46.78,18.7,25.72
2008-09-25,131.93,47.7,18.57,26.61
2008-09-26,128.24,47.81,19.2,27.4
2008-09-29,105.26,44.55,17.27,25.01
2008-09-30,113.66,46.24,18.73,26.69
2008-10-01,109.12,44.97,18.52,26.48
2008-10-02,100.1,43.26,17.2,26.25
2008-10-03,97.07,43.0,17.31,26.32
2008-10-06,98.14,40.95,16.93,24.91
2008-10-07,89.16,39.68,16.02,23.23
2008-10-08,89.79,40.0,16.25,23.01
2008-10-09,88.74,38.5,15.6,22.3
2008-10-10,96.8,37.0,15.19,21.5
2008-10-13,110.26,41.4,16.99,25.5
2008-10-14,104.08,40.47,15.93,24.1
2008-10-15,97.95,38.61,14.99,22.66
2008-10-16,101.89,39.66,15.88,24.19
2008-10-17,97.4,39.71,15.5,23.93
2008-10-20,98.44,41.01,16.04,24.72
2008-10-21,91.49,38.05,15.25,23.36
2008-10-22,96.87,35.23,14.58,21.53
2008-10-23,98.23,33.15,14.51,22.32
2008-10-24,96.38,32.44,14.28,21.96
2008-10-27,92.09,31.18,14.25,21.18
2008-10-28,99.91,35.09,15.86,23.1
2008-10-29,104.55,35.4,14.94,23.0
2008-10-30,111.04,37.69,16.17,22.63
2008-10-31,107.59,38.28,16.031,22.33
2008-11-03,106.96,38.61,15.64,22.62
2008-11-04,110.99,38.24,16.26,23.53
2008-11-05,103.3,36.25,15.06,22.08
2008-11-06,99.1,33.64,13.87,20.88
2008-11-07,98.24,34.64,14.63,21.5
2008-11-10,95.88,34.17,14.35,21.3
2008-11-11,94.77,33.25,13.93,21.2
2008-11-12,90.12,31.14,13.52,20.3
2008-11-13,96.44,31.71,14.43,21.25
2008-11-14,90.24,30.46,13.32,20.06
2008-11-17,88.14,29.34,13.0,19.32
2008-11-18,89.91,33.59,13.11,19.62
2008-11-19,86.29,33.03,12.49,18.29
2008-11-20,80.49,31.83,12.23,17.53
2008-11-21,82.58,34.64,13.11,19.68
2008-11-24,92.95,35.7,13.56,20.69
2008-11-25,90.8,33.6,13.13,19.99
2008-11-26,95.0,35.21,13.97,20.49
2008-11-28,92.67,35.28,13.8,20.22
2008-12-01,88.93,33.44,12.56,18.61
2008-12-02,92.47,34.27,13.28,19.15
2008-12-03,95.9,34.82,13.66,19.87
2008-12-04,91.41,33.39,12.77,19.11
2008-12-05,94.0,33.53,13.29,19.87
2008-12-08,99.72,35.23,13.94,21.01
2008-12-09,100.06,34.51,14.3,20.6
2008-12-10,98.21,35.1,14.27,20.61
2008-12-11,95.0,34.78,14.01,19.45
2008-12-12,98.27,35.97,14.75,19.36
2008-12-15,94.75,34.82,14.59,19.04
2008-12-16,95.43,36.32,15.64,20.11
2008-12-17,89.16,36.47,15.26,19.66
2008-12-18,89.43,35.37,14.26,19.3
2008-12-19,90.0,35.4,14.44,19.12
2008-12-22,85.74,34.75,14.34,19.18
2008-12-23,86.38,34.55,14.07,19.28
2008-12-24,85.04,34.68,14.23,19.17
2008-12-26,85.81,34.97,14.18,19.13
2008-12-29,86.61,35.58,14.13,18.96
2008-12-30,86.29,36.19,14.69,19.34
2008-12-31,85.35,36.29,14.66,19.44
2009-01-02,90.75,36.81,15.2,20.33
2009-01-05,94.58,36.33,14.91,20.52
2009-01-06,93.02,39.31,15.37,20.76
2009-01-07,91.01,37.84,14.44,19.51
2009-01-08,92.7,37.64,14.55,20.12
2009-01-09,90.58,37.49,14.15,19.52
2009-01-12,88.66,36.98,13.79,19.47
2009-01-13,87.71,35.83,13.67,19.82
2009-01-14,85.33,35.39,13.08,19.09
2009-01-15,83.38,35.75,13.29,19.24
2009-01-16,82.33,34.77,13.74,19.71
2009-01-20,78.2,33.34,12.86,18.48
2009-01-21,82.83,35.11,13.26,19.38
2009-01-22,88.36,35.49,12.82,17.11
2009-01-23,88.36,35.79,13.12,17.2
2009-01-26,89.64,35.57,13.38,17.63
2009-01-27,90.73,35.89,13.81,17.66
2009-01-28,94.2,37.41,14.01,18.04
2009-01-29,93.0,35.93,13.37,17.59
2009-01-30,90.13,34.75,12.9,17.1
2009-02-02,91.51,34.66,13.63,17.83
2009-02-03,92.98,36.1,13.73,18.5
2009-02-04,93.55,36.03,13.88,18.63
2009-02-05,96.46,35.09,14.25,19.04
2009-02-06,99.72,36.85,14.73,19.66
2009-02-09,102.51,36.33,14.91,19.44
2009-02-10,97.83,35.21,14.08,18.8
2009-02-11,96.82,35.08,14.08,19.21
2009-02-12,99.27,35.24,14.0,19.26
2009-02-13,99.16,35.87,13.88,19.09
2009-02-17,94.53,34.34,13.21,18.09
2009-02-18,94.37,34.08,13.36,18.12
2009-02-19,90.64,31.39,12.68,17.91
2009-02-20,91.2,31.24,12.78,18.0
2009-02-23,86.95,29.28,12.08,17.21
2009-02-24,90.25,29.62,12.73,17.17
2009-02-25,91.16,30.12,13.03,16.96
2009-02-26,89.19,30.24,12.71,16.42
2009-02-27,89.31,29.03,12.74,16.15
2009-03-02,87.94,28.07,12.31,15.79
2009-03-03,88.37,28.17,12.28,15.88
2009-03-04,91.17,28.65,12.76,16.12
2009-03-05,88.84,27.08,12.31,15.27
2009-03-06,85.3,26.98,12.41,15.28
2009-03-09,83.11,25.53,12.55,15.15
2009-03-10,88.6275,27.04,13.92,16.48
2009-03-11,92.68,28.61,13.96,17.11
2009-03-12,96.35,29.34,14.52,17.01
2009-03-13,95.93,29.45,14.7,16.65
2009-03-16,95.42,29.02,14.25,16.25
2009-03-17,99.66,29.75,14.9,16.9
2009-03-18,101.52,28.99,15.24,16.96
2009-03-19,101.62,29.1,15.15,17.14
2009-03-20,101.59,28.85,14.65,17.06
2009-03-23,107.66,31.19,15.52,18.33
2009-03-24,106.83,30.62,15.06,17.87
2009-03-25,106.49,31.01,14.94,17.88
2009-03-26,109.87,33.2,15.82,18.83
2009-03-27,106.85,33.33,15.42,18.13
2009-03-30,104.49,32.12,14.72,17.48
2009-03-31,105.12,32.06,15.03,18.37
2009-04-01,108.69,32.88,15.03,19.31
2009-04-02,112.71,33.69,15.7,19.29
2009-04-03,115.99,34.15,15.95,18.75
2009-04-06,118.45,33.76,15.86,18.76
2009-04-07,115.0,33.31,15.45,18.76
2009-04-08,116.32,33.06,15.27,19.19
2009-04-09,119.57,34.43,15.98,19.67
2009-04-13,120.22,34.52,15.98,19.59
2009-04-14,118.31,34.12,16.01,19.35
2009-04-15,117.64,34.85,15.62,18.83
2009-04-16,121.45,36.6,15.89,19.76
2009-04-17,123.42,36.3,15.6,19.2
2009-04-20,120.5,34.68,15.0,18.61
2009-04-21,121.76,35.43,15.36,18.97
2009-04-22,121.51,34.68,15.67,18.78
2009-04-23,125.4,34.76,15.53,18.92
2009-04-24,123.9,35.8,15.62,20.91
2009-04-27,124.73,35.45,15.28,20.4
2009-04-28,123.902,35.42,15.05,19.93
2009-04-29,125.14,36.45,15.35,20.25
2009-04-30,125.83,35.98,15.78,20.26
2009-05-01,127.24,36.52,15.81,20.24
2009-05-04,132.07,37.14,16.66,20.19
2009-05-05,132.71,36.8,16.16,19.79
2009-05-06,132.5,36.33,16.12,19.79
2009-05-07,129.06,34.53,15.77,19.32
2009-05-08,129.19,34.68,15.29,19.42
2009-05-11,129.57,35.03,15.37,19.32
2009-05-12,124.42,34.99,15.21,19.89
2009-05-13,119.49,34.21,15.13,19.75
2009-05-14,122.95,34.93,15.54,20.06
2009-05-15,122.42,35.01,15.19,20.22
2009-05-18,126.65,35.73,15.52,20.6
2009-05-19,127.45,36.58,15.65,20.31
2009-05-20,125.87,34.67,15.58,20.38
2009-05-21,124.18,34.22,15.18,19.82
